label,token,mean_importance,frequency,frequency_pct,weighted_importance
emotion_appeal,needed,0.008305333333333333,3.0,0.02127659574468085,0.011513636767221063
emotion_appeal,rights,0.005467,3.0,0.02127659574468085,0.007578871272242441
polarization,work,0.096313875,8.0,0.05925925925925926,0.21162321328848846
polarization,year,0.092988,6.0,0.044444444444444446,0.18094629294035547
polarization,office,0.10025175,4.0,0.02962962962962963,0.16134896723786532
polarization,jobs,0.11162566666666666,3.0,0.022222222222222223,0.15474603225624853
polarization,effort,0.09541649999999999,4.0,0.02962962962962963,0.15356693257176832
polarization,support,0.07206085714285715,6.0,0.044444444444444446,0.1402239532639108
polarization,working,0.0763428,5.0,0.037037037037037035,0.13678793480738355
polarization,military,0.09469725,3.0,0.022222222222222223,0.13127826368856055
polarization,believe,0.09303566666666667,3.0,0.022222222222222223,0.12897482008302977
polarization,faith,0.087824,3.0,0.022222222222222223,0.12174991597099327
polarization,children,0.05734883333333333,6.0,0.044444444444444446,0.11159567681981497
polarization,president,0.06930725,4.0,0.02962962962962963,0.1115457157565483
polarization,tonight,0.06705775,4.0,0.02962962962962963,0.1079252851725278
polarization,time,0.0584388,5.0,0.037037037037037035,0.10470827327032446
polarization,new,0.049336624999999995,7.0,0.05185185185185185,0.10259262755127992
polarization,families,0.072788,3.0,0.022222222222222223,0.1009055939571946
polarization,federal,0.07133533333333333,3.0,0.022222222222222223,0.09889177034860777
polarization,workers,0.060377,4.0,0.02962962962962963,0.09717303283903367
polarization,good,0.0540432,5.0,0.037037037037037035,0.09683241534738563
polarization,future,0.06950266666666667,3.0,0.022222222222222223,0.09635115488279539
polarization,economy,0.0593086,4.0,0.02962962962962963,0.09545350937338909
polarization,people,0.043048,8.0,0.05925925925925926,0.09458612360516959
polarization,canadians,0.058449,4.0,0.02962962962962963,0.09407003654386073
polarization,standards,0.05815750000000001,4.0,0.02962962962962963,0.0936008853923862
polarization,line,0.06729933333333334,3.0,0.022222222222222223,0.0932966863071279
polarization,challenge,0.06721200000000001,3.0,0.022222222222222223,0.0931756165995901
polarization,getting,0.06640633333333333,3.0,0.022222222222222223,0.09205872544264783
polarization,questions,0.062098999999999994,3.0,0.022222222222222223,0.08608749353118408
polarization,let,0.04106542857142857,7.0,0.05185185185185185,0.0853931580983146
polarization,help,0.0388085,8.0,0.05925925925925926,0.08527099000955268
polarization,means,0.06058133333333334,3.0,0.022222222222222223,0.08398356078912447
polarization,century,0.060176,3.0,0.022222222222222223,0.08342164947475053
polarization,government,0.037052125000000005,8.0,0.05925925925925926,0.08141183969253378
polarization,years,0.04090557142857143,6.0,0.044444444444444446,0.0795985665957642
polarization,country,0.035462125,8.0,0.05925925925925926,0.07791825261456918
polarization,home,0.05500233333333334,3.0,0.022222222222222223,0.0762494245484366
polarization,day,0.046752999999999996,4.0,0.02962962962962963,0.07524605072003149
polarization,think,0.053671,3.0,0.022222222222222223,0.07440380465566565
polarization,better,0.0457918,4.0,0.02962962962962963,0.07369905899859984
polarization,necessary,0.05280066666666666,3.0,0.022222222222222223,0.07319726646337096
polarization,needed,0.05204066666666666,3.0,0.022222222222222223,0.07214368274891984
polarization,tough,0.05155033333333333,3.0,0.022222222222222223,0.07146393641385072
polarization,power,0.05079,3.0,0.022222222222222223,0.07040989060127925
polarization,free,0.0429085,4.0,0.02962962962962963,0.0690585666656786
polarization,parents,0.034167166666666665,6.0,0.044444444444444446,0.06648623638113106
polarization,efforts,0.04678025,3.0,0.022222222222222223,0.06485119678677877
polarization,rights,0.04605933333333334,3.0,0.022222222222222223,0.06385179407694143
polarization,continue,0.04595166666666667,3.0,0.022222222222222223,0.06370253638406084
polarization,increase,0.04546266666666667,3.0,0.022222222222222223,0.06302463844147321
polarization,friends,0.04523966666666667,3.0,0.022222222222222223,0.06271549479894348
polarization,make,0.034992800000000004,5.0,0.037037037037037035,0.06269868075480349
polarization,come,0.04233133333333333,3.0,0.022222222222222223,0.05868368869868646
polarization,making,0.04149633333333333,3.0,0.022222222222222223,0.05752613290715135
polarization,world,0.03472325,4.0,0.02962962962962963,0.055884914992927366
polarization,united,0.03365075,4.0,0.02962962962962963,0.0541587928318418
polarization,old,0.039057666666666664,3.0,0.022222222222222223,0.05414542305850031
polarization,things,0.0386815,3.0,0.022222222222222223,0.05362394532965905
polarization,peace,0.03837533333333334,3.0,0.022222222222222223,0.05319950820609618
polarization,america,0.0294894,5.0,0.037037037037037035,0.052837911691853805
polarization,forward,0.036699666666666665,3.0,0.022222222222222223,0.05087654095497961
polarization,war,0.036588499999999996,3.0,0.022222222222222223,0.05072243123183511
polarization,long,0.026771200000000002,5.0,0.037037037037037035,0.04796755110259811
polarization,like,0.0261774,5.0,0.037037037037037035,0.04690360432977048
polarization,able,0.0273475,4.0,0.02962962962962963,0.044014103310291555
polarization,strong,0.029772000000000003,3.0,0.022222222222222223,0.04127275571926139
polarization,try,0.028683,3.0,0.022222222222222223,0.03976308116000182
polarization,just,0.025840666666666668,3.0,0.022222222222222223,0.035822770487578724
polarization,security,0.0247765,3.0,0.022222222222222223,0.03434752223828697
polarization,met,0.024152999999999997,3.0,0.022222222222222223,0.033483167704128715
polarization,level,0.022992,3.0,0.022222222222222223,0.031873679950868525
polarization,states,0.019191,4.0,0.02962962962962963,0.030886722977522818
polarization,times,0.01874925,4.0,0.02962962962962963,0.030175753779705054
polarization,doesn,0.019092666666666664,3.0,0.022222222222222223,0.026468056138741695
polarization,know,0.019058333333333333,3.0,0.022222222222222223,0.02642046003234325
polarization,today,0.015698,4.0,0.02962962962962963,0.025264956349390508
polarization,greater,0.018007333333333334,3.0,0.022222222222222223,0.024963464658806243
polarization,does,0.017440333333333332,3.0,0.022222222222222223,0.024177435756051264
polarization,sense,0.016469,3.0,0.022222222222222223,0.022830881833283478
polarization,far,0.015465666666666667,3.0,0.022222222222222223,0.021439966490959854
polarization,nations,0.014856333333333333,3.0,0.022222222222222223,0.020595251126917468
polarization,ask,0.014255666666666666,3.0,0.022222222222222223,0.019762550314004788
polarization,living,0.009625,3.0,0.022222222222222223,0.013343083225778946
presumption,tough,0.16831866666666664,3.0,0.018292682926829267,0.23333921847121847
presumption,rights,0.13667025,4.0,0.024390243902439025,0.21996228185184657
presumption,freedom,0.15333666666666668,3.0,0.018292682926829267,0.2125697563529203
presumption,america,0.0729999,10.0,0.06097560975609756,0.1750461151247538
presumption,president,0.09692175,4.0,0.024390243902439025,0.15598953898945975
presumption,challenge,0.08679999999999999,5.0,0.03048780487804878,0.15552472192899514
presumption,support,0.07560042857142857,6.0,0.036585365853658534,0.1471116412300741
presumption,tonight,0.08863125,4.0,0.024390243902439025,0.14264649397642484
presumption,working,0.0768292,5.0,0.03048780487804878,0.13765944661321608
presumption,year,0.062124125,7.0,0.042682926829268296,0.12918348626551082
presumption,faith,0.09181899999999998,3.0,0.018292682926829267,0.1272881619436672
presumption,questions,0.091719,3.0,0.018292682926829267,0.12714953250755523
presumption,going,0.089962,3.0,0.018292682926829267,0.12471381331506759
presumption,government,0.0513788,10.0,0.06097560975609756,0.12320098164205293
presumption,let,0.055238714285714294,7.0,0.042682926829268296,0.1148656771946977
presumption,federal,0.07077325,4.0,0.024390243902439025,0.11390515173617669
presumption,free,0.050817625,8.0,0.04878048780487805,0.1116577346118555
presumption,nation,0.07976933333333334,3.0,0.018292682926829267,0.11058377699029294
presumption,children,0.052665857142857146,7.0,0.042682926829268296,0.10951557117103286
presumption,families,0.0591874,5.0,0.03048780487804878,0.10604958440898858
presumption,economy,0.06468080000000001,4.0,0.024390243902439025,0.10409973172656757
presumption,like,0.052221333333333335,6.0,0.036585365853658534,0.10161802253053387
presumption,states,0.0560454,5.0,0.03048780487804878,0.10041987615667404
presumption,peace,0.048091571428571435,7.0,0.042682926829268296,0.10000361143323452
presumption,years,0.05118171428571428,6.0,0.036585365853658534,0.09959501727462074
presumption,think,0.07076833333333334,3.0,0.018292682926829267,0.0981057414458528
presumption,know,0.060513750000000005,4.0,0.024390243902439025,0.09739312347355904
presumption,office,0.059752,4.0,0.024390243902439025,0.09616713414376236
presumption,military,0.0677315,3.0,0.018292682926829267,0.09389579652019187
presumption,world,0.04743116666666666,6.0,0.036585365853658534,0.09229678859820073
presumption,century,0.05551825,4.0,0.024390243902439025,0.08935317638199448
presumption,work,0.0361,10.0,0.06097560975609756,0.08656401934802119
presumption,aggression,0.062057,3.0,0.018292682926829267,0.08602926916801705
presumption,parents,0.04289833333333332,6.0,0.036585365853658534,0.08347630221089115
presumption,believe,0.060153000000000005,3.0,0.018292682926829267,0.08338976470444479
presumption,means,0.05967633333333333,3.0,0.018292682926829267,0.08272896439231096
presumption,effort,0.05862733333333333,3.0,0.018292682926829267,0.08127474160749619
presumption,good,0.044713,5.0,0.03048780487804878,0.08011494114759403
presumption,friends,0.05759633333333333,3.0,0.018292682926829267,0.0798454721211816
presumption,people,0.03404444444444445,9.0,0.054878048780487805,0.07839023027704174
presumption,progress,0.056015333333333334,3.0,0.018292682926829267,0.07765374073625105
presumption,does,0.048079,4.0,0.024390243902439025,0.07738016539191911
presumption,line,0.055804,3.0,0.018292682926829267,0.07736077052793437
presumption,forward,0.04758875,4.0,0.024390243902439025,0.07659113845534829
presumption,time,0.03900783333333333,6.0,0.036585365853658534,0.07590573877599148
presumption,new,0.032447363636363635,9.0,0.054878048780487805,0.07471281581604798
presumption,standards,0.05320366666666667,3.0,0.018292682926829267,0.07375594309090229
presumption,nations,0.0457355,4.0,0.024390243902439025,0.07360844764412978
presumption,united,0.03674433333333333,6.0,0.036585365853658534,0.07150117115360477
presumption,help,0.0294271,10.0,0.06097560975609756,0.07056310398216493
presumption,face,0.0391426,5.0,0.03048780487804878,0.07013412420020607
presumption,getting,0.049315,3.0,0.018292682926829267,0.0683651064186274
presumption,continue,0.04817066666666667,3.0,0.018292682926829267,0.06677872357138588
presumption,country,0.028697222222222225,9.0,0.054878048780487805,0.06607779609922636
presumption,doesn,0.04750866666666667,3.0,0.018292682926829267,0.06586099670432452
presumption,weapons,0.04745333333333334,3.0,0.018292682926829267,0.06578428841634255
presumption,long,0.036361199999999996,5.0,0.03048780487804878,0.06515052441249515
presumption,old,0.046407000000000004,3.0,0.018292682926829267,0.06433376241649076
presumption,food,0.046239999999999996,3.0,0.018292682926829267,0.06410225125818374
presumption,great,0.038919166666666664,4.0,0.024390243902439025,0.06263798235367482
presumption,shall,0.044997,3.0,0.018292682926829267,0.06237908736731172
presumption,true,0.04411125,3.0,0.018292682926829267,0.06115117713694977
presumption,just,0.043640333333333337,3.0,0.018292682926829267,0.0604983480173924
presumption,citizens,0.041343,3.0,0.018292682926829267,0.057313567771779636
presumption,home,0.041093333333333336,3.0,0.018292682926829267,0.05696745627962004
presumption,security,0.033931,4.0,0.024390243902439025,0.05460983780680146
presumption,make,0.02578942857142857,7.0,0.042682926829268296,0.05362760910761343
presumption,strength,0.03815533333333333,3.0,0.018292682926829267,0.0528945234466498
presumption,role,0.036069333333333335,3.0,0.018292682926829267,0.05000271340935371
presumption,far,0.035389,3.0,0.018292682926829267,0.049059571145671804
presumption,efforts,0.03524775,3.0,0.018292682926829267,0.04886375706716362
presumption,future,0.02969575,4.0,0.024390243902439025,0.04779346588816493
presumption,canadians,0.034394,3.0,0.018292682926829267,0.04768020825635752
presumption,love,0.03422833333333333,3.0,0.018292682926829267,0.04745054549053199
presumption,sense,0.03416166666666667,3.0,0.018292682926829267,0.04735812586645733
presumption,national,0.028276250000000003,4.0,0.024390243902439025,0.04550886877146473
presumption,commitment,0.02798425,4.0,0.024390243902439025,0.04503891290103397
presumption,war,0.03244925,3.0,0.018292682926829267,0.04498421229756961
presumption,things,0.032023,3.0,0.018292682926829267,0.04439330432614226
presumption,aim,0.031776,3.0,0.018292682926829267,0.04405088961894564
presumption,able,0.026849,4.0,0.024390243902439025,0.04321179851094316
presumption,share,0.030664999999999998,3.0,0.018292682926829267,0.04251071658374144
presumption,today,0.019465714285714284,7.0,0.042682926829268296,0.04047781492418492
presumption,times,0.0220136,5.0,0.03048780487804878,0.039443076251798714
presumption,hope,0.028390333333333333,3.0,0.018292682926829267,0.039357359010314064
presumption,come,0.026329666666666668,3.0,0.018292682926829267,0.03650066843016635
presumption,better,0.0223876,4.0,0.024390243902439025,0.03603145220840966
presumption,meet,0.02448866666666667,3.0,0.018292682926829267,0.03394850051134463
presumption,present,0.02424933333333333,3.0,0.018292682926829267,0.0336167140609166
presumption,best,0.023792333333333332,3.0,0.018292682926829267,0.03298317753788481
presumption,level,0.0225905,3.0,0.018292682926829267,0.031317082764878885
presumption,different,0.021979,3.0,0.018292682926829267,0.030469363763054074
presumption,needed,0.021636666666666665,3.0,0.018292682926829267,0.029994788993430697
presumption,strong,0.021249,3.0,0.018292682926829267,0.029457368879436556
presumption,day,0.01702125,4.0,0.024390243902439025,0.02739464506701893
presumption,try,0.018417333333333334,3.0,0.018292682926829267,0.0255318453468654
presumption,necessary,0.017180333333333336,3.0,0.018292682926829267,0.023816999222160098
presumption,generation,0.01705733333333333,3.0,0.018292682926829267,0.023646485015742343
presumption,making,0.016133666666666668,3.0,0.018292682926829267,0.022366011124187943
presumption,met,0.013875,3.0,0.018292682926829267,0.019234834260538482
presumption,problems,0.01247,3.0,0.018292682926829267,0.017287090683165036
presumption,women,0.011059333333333332,3.0,0.018292682926829267,0.015331491437745242
presumption,greater,0.008974666666666667,3.0,0.018292682926829267,0.012441529792930645
presumption,build,0.008457333333333332,3.0,0.018292682926829267,0.011724353510111286
